Window,Analysis_Level,Entity,Sector,Date,Daily_Return,Index_Return,Abnormal_Return,Cumulative_Abnormal_Return,Event_Day
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-06,0.0025183400854047466,0.0017715009780161495,0.0007468391073885972,0.026290988583190233,18
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-07,-0.009720401922236777,-0.00504721788999285,-0.004673184032243927,0.021617804550946307,19
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-08,0.011580456600860156,0.017872130338187908,-0.006291673737327752,0.015326130813618555,20
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-09,-0.0010902747492368414,0.0018067614104866347,-0.002897036159723476,0.012429094653895079,21
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-12,-0.009932329185767363,-0.01100257816187955,0.001070248976112187,0.013499343630007266,22
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-13,0.02248925146069891,0.006241738875018221,0.01624751258568069,0.029746856215687956,23
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-14,0.005498652291105133,-0.0047921379746527215,0.010290790265757854,0.04003764648144581,24
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-15,-0.0004289084280505451,-0.0035197497066874472,0.003090841278636902,0.04312848776008271,25
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-16,-0.005578202102553109,-0.0017415620094192175,-0.0038366400931338918,0.03929184766694882,26
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-19,0.00010787486515639877,-0.004312357176204595,0.004420232041360994,0.043712079708309814,27
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-20,0.006687520224355481,-0.0027022691657515585,0.00938978939010704,0.053101869098416854,28
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-21,-0.009000321440051362,-0.002610610709690153,-0.006389710730361209,0.046712158368055645,29
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-22,-0.0016217969510217145,-0.010196866510364333,0.008575069559342618,0.055287227927398264,30
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-23,-0.006389430366038562,0.0008271609580026151,-0.007216591324041177,0.048070636603357086,31
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-26,-0.005776566757493162,-0.009704847414753859,0.0039282806572606965,0.05199891726061778,32
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-27,0.01995176496382367,0.015755797779519964,0.004195967184303706,0.05619488444492149,33
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-28,0.00892089423903708,0.00024897918534017016,0.00867191505369691,0.0648667994986184,34
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-29,0.006391818472355482,0.008562752028675291,-0.0021709335563198096,0.06269586594229859,35
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2016-12-30,0.004445855827246659,0.010143639863764209,-0.00569778403651755,0.05699808190578104,36
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2017-01-02,-0.0061123406049109485,-0.000769625448948208,-0.005342715155962741,0.0516553667498183,37
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2017-01-03,-0.009649029795355757,0.001552662143162964,-0.01120169193851872,0.04045367481129958,38
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2017-01-04,0.01841541755888665,-0.00020751446497901949,0.018622932023865668,0.059076606835165246,39
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2017-01-05,0.010092514718250456,0.0101703192723277,-7.780455407724318e-05,0.058998802281088,40
Wide_2016-10-08_to_2017-01-08,Stock,WIPRO,Information Technology,2017-01-06,-0.02175270607826807,-0.0036259034542773794,-0.01812680262399069,0.04087199965709731,41
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-10-10,-0.0062915064662705245,0.001287711552611981,-0.007579218018882505,-0.007579218018882505,-20
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-10-13,-0.03877945831867757,-0.01555897483005697,-0.023220483488620602,-0.030799701507503108,-19
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-10-14,-0.03302534077394559,0.0011780761200470558,-0.034203416893992644,-0.06500311840149575,-18
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-10-17,-0.0489120151371808,-0.007339748817484892,-0.041572266319695905,-0.10657538472119166,-17
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-10-18,0.0227792698696907,0.018485047650345088,0.0042942222193456114,-0.10228116250184605,-16
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-10-19,-0.011184594436880024,-0.002166422752048258,-0.009018171684831766,-0.11129933418667781,-15
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-10-20,0.023409068555129364,0.004654063355314042,0.018755005199815322,-0.09254432898686249,-14
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-10-21,0.00499759730898619,-0.0007356829206611737,0.005733280229647364,-0.08681104875721513,-13
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-10-24,-0.020656019890982202,0.001829057862648087,-0.02248507775363029,-0.10929612651084541,-12
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-10-25,0.0037105751391468544,-0.002020921126663522,0.005731496265810376,-0.10356463024503504,-11
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-10-26,0.005350715050102206,-0.008755882319100516,0.014106597369202722,-0.08945803287583232,-10
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-10-27,-0.023901683762337922,0.0,-0.023901683762337922,-0.11335971663817024,-9
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-10-28,0.03172400118965002,0.0026464852818273155,0.029077515907822704,-0.08428220073034753,-8
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-10-30,-0.0036513884885173153,-0.0014239407270200122,-0.002227447761497303,-0.08650964849184484,-7
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-01,-0.017552319413636885,5.796630998067265e-05,-0.017610285723617558,-0.1041199342154624,-6
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-02,-0.016589771277118026,-0.013006885998469886,-0.00358288527864814,-0.10770281949411054,-5
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-03,0.004691555200638797,-0.003417899929527901,0.008109455130166698,-0.09959336436394384,-4
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-04,0.005762543467461523,-0.006034249077773279,0.011796792545234802,-0.08779657181870903,-3
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-07,0.0024696236293588747,0.0075056025232103085,-0.005035978893851434,-0.09283255071256047,-2
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-08,-0.004335829720141904,0.005472519712839796,-0.0098083494329817,-0.10264090014554217,-1
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-09,0.001880443388756925,-0.013050857376953218,0.014931300765710143,-0.08770959937983203,0
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-10,-0.0003951397806973844,0.011112428842504851,-0.011507568623202236,-0.09921716800303426,1
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-11,-0.04704022136574759,-0.026906881546383432,-0.02013333981936416,-0.11935050782239842,2
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-15,-0.059421341906045755,-0.022648650603280918,-0.03677269130276484,-0.15612319912516326,3
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-16,0.048070562293274666,0.0003946524591782463,0.04767590983409642,-0.10844728929106684,4
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-17,-0.0342941300231433,-0.003907983628384182,-0.030386146394759117,-0.13883343568582596,5
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-18,-0.02690631808278876,-0.0007178306662209977,-0.026188487416567763,-0.16502192310239372,6
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-21,-0.028321952311653353,-0.01795865793091489,-0.010363294380738464,-0.17538521748313218,7
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-22,0.03548387096774186,0.009231816977967267,0.026252053989774593,-0.1491331634933576,8
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-23,0.017133956386292892,0.0038738862577010202,0.013260070128591872,-0.13587309336476572,9
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-24,-0.03937869175235176,-0.008439869045099746,-0.03093882270725201,-0.16681191607201773,10
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-25,0.0009109542245502311,0.0186805599146318,-0.01776960569008157,-0.1845815217620993,11
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-28,0.04141069397042085,0.001552814167580685,0.03985787980284017,-0.14472364195925913,12
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-29,-0.0006554511688879883,0.0018703318608572772,-0.0025257830297452655,-0.1472494249890044,13
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-11-30,-0.0038259728902492185,0.010120239250316132,-0.01394621214056535,-0.16119563712956975,14
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-01,0.0042796005706136064,-0.003842178855857581,0.008121779426471187,-0.15307385770309856,15
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-02,-0.031687062937062915,-0.012950237400676134,-0.01873682553638678,-0.17181068323948534,16
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-05,-0.0012412547957572073,0.00518128307859711,-0.006422537874354317,-0.17823322111383966,17
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-06,0.009377471472149956,0.0017715009780161495,0.007605970494133807,-0.17062725061970585,18
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-07,-0.011752854264607149,-0.00504721788999285,-0.006705636374614299,-0.17733288699432015,19
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-08,0.025823989126741553,0.017872130338187908,0.007951858788553645,-0.1693810282057665,20
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-09,0.015899304405432302,0.0018067614104866347,0.014092542994945667,-0.15528848521082084,21
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-12,-0.0168459950005434,-0.01100257816187955,-0.005843416838663851,-0.1611319020494847,22
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-13,-0.023214680521777553,0.006241738875018221,-0.029456419396795774,-0.19058832144628046,23
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-14,0.0014712539610683972,-0.0047921379746527215,0.006263391935721119,-0.18432492951055934,24
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-15,-0.010622669228161352,-0.0035197497066874472,-0.007102919521473905,-0.19142784903203325,25
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-16,0.009937178754997111,-0.0017415620094192175,0.011678740764416329,-0.17974910826761692,26
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-19,-0.0014702555982809562,-0.004312357176204595,0.002842101577923639,-0.17690700668969328,27
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-20,0.015970098538905964,-0.0027022691657515585,0.018672367704657522,-0.15823463898503576,28
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-21,-0.015719063545150513,-0.002610610709690153,-0.01310845283546036,-0.17134309182049612,29
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-22,0.00022652622040997272,-0.010196866510364333,0.010423392730774306,-0.1609196990897218,30
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-23,0.002491224096931255,0.0008271609580026151,0.0016640631389286398,-0.15925563595079317,31
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-26,-0.02451146504009938,-0.009704847414753859,-0.01480661762534552,-0.1740622535761387,32
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-27,0.010421491431218177,0.015755797779519964,-0.005334306348301787,-0.17939655992444048,33
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-28,0.015585606234242544,0.00024897918534017016,0.015336627048902374,-0.1640599328755381,34
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-29,0.010155721056194889,0.008562752028675291,0.0015929690275195973,-0.1624669638480185,35
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2016-12-30,0.012176050044682807,0.010143639863764209,0.002032410180918598,-0.1604345536670999,36
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2017-01-02,-0.003200529742854008,-0.000769625448948208,-0.0024309042939058,-0.1628654579610057,37
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2017-01-03,0.014836138175376323,0.001552662143162964,0.01328347603221336,-0.14958198192879235,38
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2017-01-04,0.0006545930613135464,-0.00020751446497901949,0.0008621075262925659,-0.14871987440249979,39
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2017-01-05,0.026384648931530696,0.0101703192723277,0.016214329659202997,-0.1325055447432968,40
Wide_2016-10-08_to_2017-01-08,Stock,ZEEL,Media,2017-01-06,-0.01614616528574453,-0.0036259034542773794,-0.01252026183146715,-0.14502580657476394,41
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-10-10,0.00036822517440116,0.001287711552611981,-0.0009194863782108209,-0.0009194863782108209,-20
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-10-13,-0.008198845779758416,-0.01555897483005697,0.007360129050298555,0.006440642672087734,-19
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-10-14,-0.004012296624158529,0.0011780761200470558,-0.005190372744205585,0.0012502699278821496,-18
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-10-17,-0.021871380593912377,-0.007339748817484892,-0.014531631776427485,-0.013281361848545335,-17
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-10-18,0.010824295767404846,0.018485047650345088,-0.007660751882940242,-0.02094211373148558,-16
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-10-19,-0.005670313922988317,-0.002166422752048258,-0.0035038911709400584,-0.024446004902425638,-15
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-10-20,0.0006047034822787382,0.004654063355314042,-0.0040493598730353035,-0.02849536477546094,-14
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-10-21,0.0005002891639094657,-0.0007356829206611737,0.0012359720845706392,-0.0272593926908903,-13
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-10-24,0.004779535139725215,0.001829057862648087,0.0029504772770771277,-0.02430891541381317,-12
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-10-25,-0.00438657055117377,-0.002020921126663522,-0.002365649424510248,-0.02667456483832342,-11
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-10-26,-0.000924613120532658,-0.008755882319100516,0.007831269198567858,-0.01884329563975556,-10
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-10-27,-0.012281809963534304,0.0,-0.012281809963534304,-0.031125105603289863,-9
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-10-28,0.010726533410239861,0.0026464852818273155,0.008080048128412546,-0.02304505747487732,-8
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-10-30,-0.0013839250191938768,-0.0014239407270200122,4.0015707826135394e-05,-0.023005041767051183,-7
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-01,0.009916852091410596,5.796630998067265e-05,0.009858885781429924,-0.01314615598562126,-6
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-02,-0.00850962942197083,-0.013006885998469886,0.004497256576499057,-0.008648899409122203,-5
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-03,-1.8920652486912697e-05,-0.003417899929527901,0.0033989792770409886,-0.005249920132081214,-4
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-04,-0.010400917460209954,-0.006034249077773279,-0.004366668382436675,-0.009616588514517889,-3
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-07,0.0038722579843919283,0.0075056025232103085,-0.0036333445388183803,-0.01324993305333627,-2
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-08,0.015387111627299629,0.005472519712839796,0.009914591914459833,-0.0033353411388764367,-1
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-09,-0.03456173543003479,-0.013050857376953218,-0.02151087805308157,-0.024846219191958008,0
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-10,-0.013105956796300333,0.011112428842504851,-0.024218385638805184,-0.04906460483076319,1
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-11,-0.04837097112208064,-0.026906881546383432,-0.02146408957569721,-0.0705286944064604,2
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-15,-0.04595361898068456,-0.022648650603280918,-0.023304968377403645,-0.09383366278386404,3
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-16,0.015011841812155202,0.0003946524591782463,0.014617189352976956,-0.07921647343088709,4
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-17,-0.005490745058834364,-0.003907983628384182,-0.0015827614304501818,-0.08079923486133726,5
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-18,0.01415521311678869,-0.0007178306662209977,0.014873043783009687,-0.06592619107832758,6
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-21,-0.030743882683678152,-0.01795865793091489,-0.012785224752763263,-0.07871141583109084,7
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-22,0.022176651693715115,0.009231816977967267,0.012944834715747849,-0.06576658111534299,8
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-23,0.0002510869132103151,0.0038738862577010202,-0.003622799344490705,-0.0693893804598337,9
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-24,-0.01293409287073031,-0.008439869045099746,-0.004494223825630564,-0.07388360428546427,10
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-25,5.44810396902092e-05,0.0186805599146318,-0.018626078874941592,-0.09250968316040586,11
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-28,0.004827004264618906,0.001552814167580685,0.003274190097038221,-0.08923549306336764,12
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-29,0.025528171382364368,0.0018703318608572772,0.02365783952150709,-0.06557765354186056,13
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-11-30,0.009531761726518817,0.010120239250316132,-0.000588477523797315,-0.06616613106565787,14
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-12-01,-0.0016039372616503862,-0.003842178855857581,0.002238241594207195,-0.06392788947145067,15
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-12-02,-0.00941665851108888,-0.012950237400676134,0.0035335788895872553,-0.06039431058186342,16
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-12-05,0.016603957273060337,0.00518128307859711,0.011422674194463227,-0.048971636387400194,17
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-12-06,-0.006320023727085382,0.0017715009780161495,-0.008091524705101532,-0.05706316109250173,18
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-12-07,0.008341456599271824,-0.00504721788999285,0.013388674489264674,-0.043674486603237056,19
"[-20,+20]",Sector,Automobile and Auto Components,Automobile and Auto Components,2016-12-08,0.02225612206043272,0.017872130338187908,0.004383991722244813,-0.03929049488099225,20
"[-20,+20]",Sector,Chemicals,Chemicals,2016-10-10,-0.0019339482296936161,0.001287711552611981,-0.003221659782305597,-0.003221659782305597,-20
"[-20,+20]",Sector,Chemicals,Chemicals,2016-10-13,-0.0023103294082574832,-0.01555897483005697,0.013248645421799488,0.01002698563949389,-19
"[-20,+20]",Sector,Chemicals,Chemicals,2016-10-14,0.02091581384925667,0.0011780761200470558,0.019737737729209615,0.029764723368703505,-18
"[-20,+20]",Sector,Chemicals,Chemicals,2016-10-17,0.005121826296919485,-0.007339748817484892,0.012461575114404377,0.04222629848310788,-17
"[-20,+20]",Sector,Chemicals,Chemicals,2016-10-18,0.00837155128485123,0.018485047650345088,-0.010113496365493857,0.032112802117614025,-16
"[-20,+20]",Sector,Chemicals,Chemicals,2016-10-19,0.025483684666474105,-0.002166422752048258,0.027650107418522363,0.05976290953613639,-15
"[-20,+20]",Sector,Chemicals,Chemicals,2016-10-20,0.006617388243576272,0.004654063355314042,0.00196332488826223,0.06172623442439862,-14
"[-20,+20]",Sector,Chemicals,Chemicals,2016-10-21,0.0047555773130987244,-0.0007356829206611737,0.005491260233759898,0.06721749465815852,-13
"[-20,+20]",Sector,Chemicals,Chemicals,2016-10-24,0.004315445117282657,0.001829057862648087,0.00248638725463457,0.06970388191279309,-12
"[-20,+20]",Sector,Chemicals,Chemicals,2016-10-25,-0.011851133134659464,-0.002020921126663522,-0.009830212007995942,0.059873669904797144,-11
"[-20,+20]",Sector,Chemicals,Chemicals,2016-10-26,-0.019287417590124867,-0.008755882319100516,-0.01053153527102435,0.049342134633772794,-10
"[-20,+20]",Sector,Chemicals,Chemicals,2016-10-27,0.010512765500965582,0.0,0.010512765500965582,0.059854900134738376,-9
"[-20,+20]",Sector,Chemicals,Chemicals,2016-10-28,-0.012314225053078665,0.0026464852818273155,-0.01496071033490598,0.044894189799832396,-8
"[-20,+20]",Sector,Chemicals,Chemicals,2016-10-30,-0.0022929206076238717,-0.0014239407270200122,-0.0008689798806038596,0.044025209919228536,-7
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-01,0.014435507038207396,5.796630998067265e-05,0.014377540728226723,0.05840275064745526,-6
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-02,-0.03695575221238945,-0.013006885998469886,-0.023948866213919562,0.0344538844335357,-5
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-03,-0.015878850253620458,-0.003417899929527901,-0.012460950324092557,0.02199293410944314,-4
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-04,0.0046313587809068135,-0.006034249077773279,0.010665607858680093,0.032658541968123234,-3
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-07,-0.006097107591642503,0.0075056025232103085,-0.013602710114852812,0.019055831853270422,-2
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-08,0.024014363731577726,0.005472519712839796,0.01854184401873793,0.03759767587200835,-1
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-09,-0.03389830508474567,-0.013050857376953218,-0.020847447707792455,0.016750228164215897,0
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-10,0.049984875983061006,0.011112428842504851,0.038872447140556154,0.05562267530477205,1
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-11,-0.06791501620453722,-0.026906881546383432,-0.04100813465815378,0.014614540646618268,2
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-15,-0.07224540256529133,-0.022648650603280918,-0.04959675196201041,-0.03498221131539214,3
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-16,0.03389689347880398,0.0003946524591782463,0.033502241019625734,-0.0014799702957664085,4
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-17,-0.005799903334944401,-0.003907983628384182,-0.001891919706560219,-0.0033718900023266274,5
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-18,0.010533138875384873,-0.0007178306662209977,0.01125096954160587,0.007879079539279243,6
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-21,-0.02365298268120586,-0.01795865793091489,-0.005694324750290969,0.0021847547889882746,7
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-22,-0.004352467767101853,0.009231816977967267,-0.01358428474506912,-0.011399529956080845,8
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-23,0.008000659848234726,0.0038738862577010202,0.0041267735905337055,-0.0072727563655471394,9
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-24,-0.002945749120366492,-0.008439869045099746,0.005494119924733254,-0.0017786364408138855,10
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-25,0.03192449733278635,0.0186805599146318,0.01324393741815455,0.011465300977340664,11
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-28,-7.952918721176871e-05,0.001552814167580685,-0.0016323433547924537,0.00983295762254821,12
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-29,-0.005090272806808183,0.0018703318608572772,-0.00696060466766546,0.002872352954882751,13
"[-20,+20]",Sector,Chemicals,Chemicals,2016-11-30,0.013590215045167442,0.010120239250316132,0.00346997579485131,0.006342328749734061,14
"[-20,+20]",Sector,Chemicals,Chemicals,2016-12-01,0.026106159791781547,-0.003842178855857581,0.029948338647639128,0.03629066739737319,15
"[-20,+20]",Sector,Chemicals,Chemicals,2016-12-02,0.0026133743274405763,-0.012950237400676134,0.01556361172811671,0.0518542791254899,16
"[-20,+20]",Sector,Chemicals,Chemicals,2016-12-05,0.017555964428089377,0.00518128307859711,0.012374681349492267,0.06422896047498217,17
"[-20,+20]",Sector,Chemicals,Chemicals,2016-12-06,0.013410683342123031,0.0017715009780161495,0.011639182364106881,0.07586814283908905,18
"[-20,+20]",Sector,Chemicals,Chemicals,2016-12-07,-0.0005204074046537555,-0.00504721788999285,0.0045268104853390945,0.08039495332442814,19
"[-20,+20]",Sector,Chemicals,Chemicals,2016-12-08,0.04157988693841119,0.017872130338187908,0.023707756600223284,0.10410270992465143,20
"[-20,+20]",Sector,Construction,Construction,2016-10-10,-0.00477023919832531,0.001287711552611981,-0.006057950750937291,-0.006057950750937291,-20
"[-20,+20]",Sector,Construction,Construction,2016-10-13,-0.007999999999999896,-0.01555897483005697,0.007558974830057075,0.0015010240791197837,-19
"[-20,+20]",Sector,Construction,Construction,2016-10-14,0.025340656284760676,0.0011780761200470558,0.02416258016471362,0.025663604243833404,-18
"[-20,+20]",Sector,Construction,Construction,2016-10-17,-0.018239142963691113,-0.007339748817484892,-0.01089939414620622,0.014764210097627184,-17
"[-20,+20]",Sector,Construction,Construction,2016-10-18,0.027832452778065564,0.018485047650345088,0.009347405127720476,0.02411161522534766,-16
"[-20,+20]",Sector,Construction,Construction,2016-10-19,0.0018814043339492326,-0.002166422752048258,0.004047827085997491,0.02815944231134515,-15
